rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
616248	མིང་།	name		YN-RGLD	2219	Tibetan (Script)	0935
616249	རྩེད་མོ་རྩེད་པ།	play		YN-RGLD	2219	Tibetan (Script)	0938
616250	གཞས་བཏང་པ།	sing	v	YN-RGLD	2219	Tibetan (Script)	0940
616251	ཞབས་གྲོ་རྒྱབ་པ།	dance	v	YN-RGLD	2219	Tibetan (Script)	0942
616252	སྤྲད་པ།	give, hand	v	YN-RGLD	2219	Tibetan (Script)	0945
616253	རགས་པ།	obtain	v	YN-RGLD	2219	Tibetan (Script)	0947
616254	བཙོང་པ།	sell	vt	YN-RGLD	2219	Tibetan (Script)	0949
616255	ཉོས་པ།	buy	vt	YN-RGLD	2219	Tibetan (Script)	0951
616256	གླ།	wages		YN-RGLD	2219	Tibetan (Script)	0952
616257	ཚོངས།	commerce		YN-RGLD	2219	Tibetan (Script)	0953
616258	མཁེ་བཟང་།	profit		YN-RGLD	2219	Tibetan (Script)	0954
616259	གྱོང་།	loss		YN-RGLD	2219	Tibetan (Script)	0955
616260	གོང་།	price		YN-RGLD	2219	Tibetan (Script)	0956
616261	གོང་ཆེན་པོ།	expensive		YN-RGLD	2219	Tibetan (Script)	0957
616262	གོང་ཁེ་པོ།	cheap		YN-RGLD	2219	Tibetan (Script)	0958
616263	ལོར།	bank note		YN-RGLD	2219	Tibetan (Script)	0959
616264	གཡར་པ།	lend	v	YN-RGLD	2219	Tibetan (Script)	0961
616265	གཡར་པ།	borrow	v	YN-RGLD	2219	Tibetan (Script)	0963
616266	བཏང་པ།  གཏང་པ།	send	v	YN-RGLD	2219	Tibetan (Script)	0965
616267	ཐུག་པ།	meet, crush	v	YN-RGLD	2219	Tibetan (Script)	0968
616268	སྒུག་པ།	wait	v	YN-RGLD	2219	Tibetan (Script)	0970
616269	ལས་དོད་བྱས་པ།	imitate	v	YN-RGLD	2219	Tibetan (Script)	0972
616270	བསྟོད་ར་བཏང་པ།	praise	v	YN-RGLD	2219	Tibetan (Script)	0974
616271	བཤད་བཤད་བཏང་པ།	scold	v	YN-RGLD	2219	Tibetan (Script)	0976
616272	བསླུས་པ།	deceive	v	YN-RGLD	2219	Tibetan (Script)	0978
616273	ཞུས་པ།	hit	vt	YN-RGLD	2219	Tibetan (Script)	0980
616274	རྡབ་པ།	clap	v	YN-RGLD	2219	Tibetan (Script)	0981
616275	རོགས་བྱས།	help	v	YN-RGLD	2219	Tibetan (Script)	0983
616276	སོ་རྒྱབ་པ།	bite	v	YN-RGLD	2219	Tibetan (Script)	0986
616277	ལེན་པ།	take	v	YN-RGLD	2219	Tibetan (Script)	0988
616278	ལག་པར་འཁྱེར་པ།	hold	v	YN-RGLD	2219	Tibetan (Script)	0990
616279	འཇུས་པ།	seize	vt	YN-RGLD	2219	Tibetan (Script)	0992
616280	ཟིན་པ།	seize	vt	YN-RGLD	2219	Tibetan (Script)	0993
616281	སློད་པ།	release	v	YN-RGLD	2219	Tibetan (Script)	0995
616282	གཡུག་པ།  དབྱུགས་པ།	throw	v	YN-RGLD	2219	Tibetan (Script)	0997
616283	བླུག་པ།	throw stg into	v	YN-RGLD	2219	Tibetan (Script)	0999
616284	གཡུག་པ།	throw away	v	YN-RGLD	2219	Tibetan (Script)	1000
616285	གཏོར་པ།	scatter	vt	YN-RGLD	2219	Tibetan (Script)	1001
616286	འཆང་པ།	touch	v	YN-RGLD	2219	Tibetan (Script)	1003
616287	འཕུར་པ།	rub	v	YN-RGLD	2219	Tibetan (Script)	1005
616288	ལྷབ་ལྷབ་བྱས་པ།	wave	v	YN-RGLD	2219	Tibetan (Script)	1007
616289	བཀྲུག་བཀྲུག་བཏང་པ།	shake	v	YN-RGLD	2219	Tibetan (Script)	1009
616290	བཀྲུག་པ།	stir	v	YN-RGLD	2219	Tibetan (Script)	1010
616291	ས་ཡོམ།	earthquake		YN-RGLD	2219	Tibetan (Script)	1011
616292	འབི་འཇག་རྒྱབ་པ།	push	vt	YN-RGLD	2219	Tibetan (Script)	1013
616293	གླེམ་པ།	press	vt	YN-RGLD	2219	Tibetan (Script)	1015
616294	གནན་པ།	oppress	vt	YN-RGLD	2219	Tibetan (Script)	1016
616295	ཐེན་པ།	pull	vt	YN-RGLD	2219	Tibetan (Script)	1018
616296	ནར་པ།	lengthen	vt	YN-RGLD	2219	Tibetan (Script)	1020
616297	མགྱངས་པ།	postpone	v	YN-RGLD	2219	Tibetan (Script)	1021
616298	བཙིར་པ།	squeeze	v	YN-RGLD	2219	Tibetan (Script)	1023
616299	བཅིང་བ།	buckle, tie	v	YN-RGLD	2219	Tibetan (Script)	1024
616300	སྒལ་པའི་སྒང་ལ་འཁྱེར་པ།	carry on the back	v	YN-RGLD	2219	Tibetan (Script)	1026
616301	རྡོག་རྐྱག་ཞུས་པ།	kick	v	YN-RGLD	2219	Tibetan (Script)	1028
616302	རྡོག་བརྫིས་བཏང་པ།	tread on it		YN-RGLD	2219	Tibetan (Script)	1030
616303	བེད་སྤྱོད་བྱས་པ།	use	v	YN-RGLD	2219	Tibetan (Script)	1032
616304	ཕན་ཐོགས་པོ།	useful		YN-RGLD	2219	Tibetan (Script)	1033
616305	བརླག་པ།	lose it	v	YN-RGLD	2219	Tibetan (Script)	1035
616306	སྦས་པ།	hide it	v	YN-RGLD	2219	Tibetan (Script)	1037
616307	བཀབ་པ།	cover, conceal	v	YN-RGLD	2219	Tibetan (Script)	1038
616308	ཉར་པ།	put it away	v	YN-RGLD	2219	Tibetan (Script)	1040
616309	ཅག་ག་བྱས་པ།	think a great deal of	v	YN-RGLD	2219	Tibetan (Script)	1041
616310	འཚལ་པ།	seek it	v	YN-RGLD	2219	Tibetan (Script)	1043
616311	བརྙིད་པ།	find it	v	YN-RGLD	2219	Tibetan (Script)	1045
616312	སྟན་པ།	show it	v	YN-RGLD	2219	Tibetan (Script)	1047
616313	བཞག་པ།	put it	v	YN-RGLD	2219	Tibetan (Script)	1049
616314	གཏུམ་པ།	wrap it	v	YN-RGLD	2219	Tibetan (Script)	1051
616315	བཀྲམ་པ།	spread it out	v	YN-RGLD	2219	Tibetan (Script)	1053
616316	བཏིང་པ།	spread it out	v	YN-RGLD	2219	Tibetan (Script)	1054
616317	བཀལ་པ།	hang it on	v	YN-RGLD	2219	Tibetan (Script)	1056
616318	རྟགས་པ།	leash	v	YN-RGLD	2219	Tibetan (Script)	1058
616319	བཅུག་པ།	put it in	v	YN-RGLD	2219	Tibetan (Script)	1060
616320	བླུག་པ།	put it in, pour	v	YN-RGLD	2219	Tibetan (Script)	1061
616321	སྟོན་པ།	put it out	v	YN-RGLD	2219	Tibetan (Script)	1063
616322	སྡུད་པ།	collect	v	YN-RGLD	2219	Tibetan (Script)	1065
616323	སག་པ།	save, store up	v	YN-RGLD	2219	Tibetan (Script)	1066
616324	བཟོས་པ།	make	v	YN-RGLD	2219	Tibetan (Script)	1068
616325	བཅག་པ།	destroy it	v	YN-RGLD	2219	Tibetan (Script)	1070
616326	བཟོ་བཅོས་རྒྱབ་པ།	repair it	v	YN-RGLD	2219	Tibetan (Script)	1072
616327	བཞག་པ།	split	vi	YN-RGLD	2219	Tibetan (Script)	1074
616328	རལ་པ།	split	vi	YN-RGLD	2219	Tibetan (Script)	1075
616329	རལ་པ།  དབྲལ་པ།	tear	vt	YN-RGLD	2219	Tibetan (Script)	1076
616330	བཀུག་པ།	bend it	v	YN-RGLD	2219	Tibetan (Script)	1078
616331	བཅག་པ།	fold	v	YN-RGLD	2219	Tibetan (Script)	1080
616332	ལྟབ་པ།  ལྟབ་པ།	fold	v	YN-RGLD	2219	Tibetan (Script)	1081
616333	འཁྲུད་པ།	wash it	v	YN-RGLD	2219	Tibetan (Script)	1083
616334	སྒྲིལ་པ།	roll it	v	YN-RGLD	2219	Tibetan (Script)	1085
616335	འཁྲིས་པ།	wind it	v	YN-RGLD	2219	Tibetan (Script)	1086
616336	བསྡམ་པ།	tie it	v	YN-RGLD	2219	Tibetan (Script)	1088
616337	བཀྲོལ་པ།	untie it	v	YN-RGLD	2219	Tibetan (Script)	1091
616338	བཤིག།  འཇིག།	untie it	v	YN-RGLD	2219	Tibetan (Script)	1092
616339	གྲོལ་པ།	come loose	vi	YN-RGLD	2219	Tibetan (Script)	1093
616340	ཞིག་པ།	come loose	vi	YN-RGLD	2219	Tibetan (Script)	1094
616341	བཀབ་པ།	cover it (up)	v	YN-RGLD	2219	Tibetan (Script)	1096
616342	སྐྲང་པ།	swell	v	YN-RGLD	2219	Tibetan (Script)	1098
616343	རྦོས་པ།	swell	v	YN-RGLD	2219	Tibetan (Script)	1099
616344	རྒྱང་པ།	make it bulge	v	YN-RGLD	2219	Tibetan (Script)	1101
616345	སྦྲེལ་བ།	join them	vt	YN-RGLD	2219	Tibetan (Script)	1103
616346	སྦྱར་བ།	join them	vt	YN-RGLD	2219	Tibetan (Script)	1104
616347	མཐུད་པ།	connect	vt	YN-RGLD	2219	Tibetan (Script)	1105
616348	གྲས་པ།	leash, drag	v	YN-RGLD	2219	Tibetan (Script)	1106
616349	ཐེབས།	be thrown into	v	YN-RGLD	2219	Tibetan (Script)	1107
616350	འཕྲལ་བ།	separate	vt	YN-RGLD	2219	Tibetan (Script)	1109
616351	བཀོག་པ།	pull it out	v	YN-RGLD	2219	Tibetan (Script)	1111
616352	པིད་པ།	pull it out	v	YN-RGLD	2219	Tibetan (Script)	1112
616353	བཙུག་པ།	stub	v	YN-RGLD	2219	Tibetan (Script)	1114
616354	གཏུབ་པ།	cut	vt	YN-RGLD	2219	Tibetan (Script)	1116
616355	གཅད་པ།	cut off, sever	v	YN-RGLD	2219	Tibetan (Script)	1117
616356	འཆད་པ།	snap	vi	YN-RGLD	2219	Tibetan (Script)	1118
616357	གཙབ་པ།	chop up	vt	YN-RGLD	2219	Tibetan (Script)	1119
616358	བག་པ།	shear	v	YN-RGLD	2219	Tibetan (Script)	1120
616359	བྲས་པ།	cut out cloth	v	YN-RGLD	2219	Tibetan (Script)	1121
616360	བཞར།	cut (hair)	vt	YN-RGLD	2219	Tibetan (Script)	1122
616361	བསྲེ་པ།	mix it	v	YN-RGLD	2219	Tibetan (Script)	1124
616362	བཀོས་པ།	carve it	v	YN-RGLD	2219	Tibetan (Script)	1126
616363	བྲུས་པ།	dig (a hole)	vt	YN-RGLD	2219	Tibetan (Script)	1128
616364	ཀོག་པ།	dig	vt	YN-RGLD	2219	Tibetan (Script)	1129
616365	སྔོག།	dig	vt	YN-RGLD	2219	Tibetan (Script)	1130
616366	བྱས་པ།	do it	v	YN-RGLD	2219	Tibetan (Script)	1133
616367	རྒྱབ་པ།	do it	v	YN-RGLD	2219	Tibetan (Script)	1134
616368	མགོ་གཙུག་པ།	begin it	vt	YN-RGLD	2219	Tibetan (Script)	1137
616369	མགོ་ཚུགས་པ།	begin	vi	YN-RGLD	2219	Tibetan (Script)	1138
616370	ཚར་པ།	end	vi	YN-RGLD	2219	Tibetan (Script)	1140
616371	རྫོགས།	exhaust	vi	YN-RGLD	2219	Tibetan (Script)	1142
616372	མུ་མཐུད།	continue	v	YN-RGLD	2219	Tibetan (Script)	1145
616373	བཞག་པ།	stop it	v	YN-RGLD	2219	Tibetan (Script)	1147
616374	སྤང་པ།	give up	v	YN-RGLD	2219	Tibetan (Script)	1148
616375	དགོང་པ་ཞུས་པ།	decline	v	YN-RGLD	2219	Tibetan (Script)	1149
616376	གཅད་པ།	stop (a habit)	vt	YN-RGLD	2219	Tibetan (Script)	1150
616377	འགུལ་ཀྱོག་རྒྱབ།  འགུལ་སྐྱོད་རྒྱབ།	move	v	YN-RGLD	2219	Tibetan (Script)	1152
616378	འདྲིད་དག་ཤོར་པ།	slide	v	YN-RGLD	2219	Tibetan (Script)	1154
616379	འགྱེལ་བ།	fall down	v	YN-RGLD	2219	Tibetan (Script)	1156
616380	མགོ་གཞུག་ལོག་པ།	fall upside down	v	YN-RGLD	2219	Tibetan (Script)	1157
616381	ཚོགས་པ།	assemble	vi	YN-RGLD	2219	Tibetan (Script)	1159
616382	འཛོམ་པ།	meet, assemble	v	YN-RGLD	2219	Tibetan (Script)	1160
616383	འཕར་བ།	bounce	v	YN-RGLD	2219	Tibetan (Script)	1162
616384	འཆོམ་པ།	jump	v	YN-RGLD	2219	Tibetan (Script)	1164
616385	འཛག་པ།	rise	v	YN-RGLD	2219	Tibetan (Script)	1166
616386	ཤར་པ།	rise	v	YN-RGLD	2219	Tibetan (Script)	1167
616387	བབ་པ།	go down, step down	v	YN-RGLD	2219	Tibetan (Script)	1169
616388	ཆག་པ།	fall down	v	YN-RGLD	2219	Tibetan (Script)	1170
616389	ཟར་པ།	fall	v	YN-RGLD	2219	Tibetan (Script)	1172
616390	སྦང་བ།	get wet	v	YN-RGLD	2219	Tibetan (Script)	1174
616391	རློན་པ།	humid		YN-RGLD	2219	Tibetan (Script)	1175
616392	སྐམ་པ།	dry	vt	YN-RGLD	2219	Tibetan (Script)	1177
616393	བསྡུར་པ།	compare	v	YN-RGLD	2219	Tibetan (Script)	1179
616394	གདམ་པ།	choose it	v	YN-RGLD	2219	Tibetan (Script)	1181
616395	གོམས་པ།	get used	vi	YN-RGLD	2219	Tibetan (Script)	1183
616396	འདྲིས་པ།	close to, intimate with	be v	YN-RGLD	2219	Tibetan (Script)	1184
616397	བྲེལ་བ་བྱས་པ།	hurry, rush	v	YN-RGLD	2219	Tibetan (Script)	1186
616398	འགྱུར་བ།	change	vi	YN-RGLD	2219	Tibetan (Script)	1188
616399	བརྗེས་པ།	change	vt	YN-RGLD	2219	Tibetan (Script)	1189
616400	མཁས་པོ།	skilful		YN-RGLD	2219	Tibetan (Script)	1191
616401	བསམ་བློ་བཏང་བ།	think	v	YN-RGLD	2219	Tibetan (Script)	1194
616402	དགོངས་པ་ཞེས་པ།	think	v	YN-RGLD	2219	Tibetan (Script)	1195
616403	བསམ་པ།	think	v	YN-RGLD	2219	Tibetan (Script)	1196
616404	ཐག་བཅད་པ།	decide	v	YN-RGLD	2219	Tibetan (Script)	1197
616405	འགྲིགས་པ།	agree	v	YN-RGLD	2219	Tibetan (Script)	1198
616406	ཤེས་པ།	know	v	YN-RGLD	2219	Tibetan (Script)	1200
616407	ཧ་གོ་བ།	understand	v	YN-RGLD	2219	Tibetan (Script)	1202
616408	ངག་ལ་ཟིན་པ།	learn it (by heart), memorize it	v	YN-RGLD	2219	Tibetan (Script)	1204
616409	བློ་ལ་ངེས་པ།	learn it (by heart), memorize it	v	YN-RGLD	2219	Tibetan (Script)	1205
616410	བརྗེས་པ།	forget	v	YN-RGLD	2219	Tibetan (Script)	1207
616411	དྲན་པ།	recall it	v	YN-RGLD	2219	Tibetan (Script)	1209
616412	[བ]སླབ་པ།	teach	v	YN-RGLD	2219	Tibetan (Script)	1211
616413	གཞེས་པ།	afraid		YN-RGLD	2219	Tibetan (Script)	1215
616414	ཧ་ལས་པ།	get surprised	v	YN-RGLD	2219	Tibetan (Script)	1217
616415	དགའ་པོ་ཡོད་པ།	like it	v	YN-RGLD	2219	Tibetan (Script)	1219
616416	བྱམས་པོ་བྱས་པ།	tender at	be v	YN-RGLD	2219	Tibetan (Script)	1220
616417	དགའ་པོ་མེད་པ།	dislike it	v	YN-RGLD	2219	Tibetan (Script)	1222
616418	སྡང་པོ་བྱས་པ།	hate	v	YN-RGLD	2219	Tibetan (Script)	1223
616419	ཁྲ་དོག་བྱས་པ།	envy	v	YN-RGLD	2219	Tibetan (Script)	1225
616420	དམིག་ཟེར་ཚ་པ།	jealous		YN-RGLD	2219	Tibetan (Script)	1226
616421	ཧམ་པ་ཚ་པོ།	avaricious		YN-RGLD	2219	Tibetan (Script)	1227
616422	སེར་སྣ་ཚ་པོ།	stingy		YN-RGLD	2219	Tibetan (Script)	1228
616423	དགའ་པོ་ཡོད་པ།	glad		YN-RGLD	2219	Tibetan (Script)	1230
616424	སྐྱིད་པོ།	comfortable, happy		YN-RGLD	2219	Tibetan (Script)	1231
616425	སེམས་སྐྱོ་པོ།	sad		YN-RGLD	2219	Tibetan (Script)	1233
616426	ཐེ་ཚོམ་སྐྱེས་པ།	hesitate	v	YN-RGLD	2219	Tibetan (Script)	1235
616427	དོགས་པ་བྱས་པ།	doubt it	v	YN-RGLD	2219	Tibetan (Script)	1236
616428	ཡ་མཚན་པོ།	strange, rare, odd		YN-RGLD	2219	Tibetan (Script)	1237
616429	ཁྱད་ཚ་པོ།	strange		YN-RGLD	2219	Tibetan (Script)	1238
616430	ཡིད་ཆེས་པ།	believe it	v	YN-RGLD	2219	Tibetan (Script)	1240
616431	ཚིག་པ་ཟས་པ།	get angry	v	YN-RGLD	2219	Tibetan (Script)	1242
616432	ཁོང་ཁྲོ་ཟས་པ།	get angry	v	YN-RGLD	2219	Tibetan (Script)	1243
616433	དགོངས་པ་བཏང་བ།	forgive	v	YN-RGLD	2219	Tibetan (Script)	1245
616434	དགོངས་འགལ་མེད་པ་ཇིག།	Sorry.		YN-RGLD	2219	Tibetan (Script)	1246
616435	གཟབ་གཟབ་བྱས་པ།	cautious	be v	YN-RGLD	2219	Tibetan (Script)	1247
616436	ངོ་ཚ་པོ།	feel bashful	v	YN-RGLD	2219	Tibetan (Script)	1249
616437	སེམས་ཚ་པ།	worry	v	YN-RGLD	2219	Tibetan (Script)	1251
616438	བྲེལ་བ་ཡོད་པ།  སེམས་འཁྲལ་བྱས་པ།	busy	be v	YN-RGLD	2219	Tibetan (Script)	1253
616439	ཁྱོག་པ།	be patient, bear	v	YN-RGLD	2219	Tibetan (Script)	1255
616440	བྱབ་ཆུང་ཆུང་།	dull, slow	be v	YN-RGLD	2219	Tibetan (Script)	1257
616441	ལྐུག་རྟགས་ཡོད་པ།	foolish		YN-RGLD	2219	Tibetan (Script)	1258
616442	གཅང་པོ།	clever		YN-RGLD	2219	Tibetan (Script)	1260
616443	གྲུང་པོ།	clever		YN-RGLD	2219	Tibetan (Script)	1261
616444	རིག་པ་ཡག་པོ།	clever		YN-RGLD	2219	Tibetan (Script)	1262
616445	སེམས།	mind		YN-RGLD	2219	Tibetan (Script)	1264
616446	སྙིང་།	mind		YN-RGLD	2219	Tibetan (Script)	1265
616447	བློ།	mind		YN-RGLD	2219	Tibetan (Script)	1266
616448	སྨྱོན་པ།  {ˉnyoɴma}སྨྱོན་མ།	mad		YN-RGLD	2219	Tibetan (Script)	1268
616449	ནམ་མཁའ།	sky		YN-RGLD	2219	Tibetan (Script)	1271
616450	གནམ་གཤིས།	weather		YN-RGLD	2219	Tibetan (Script)	1273
616451	སྤྲིན་པ།	cloud		YN-RGLD	2219	Tibetan (Script)	1275
616452	རྨུག་པ།  རྨུགས་པ།	fog		YN-RGLD	2219	Tibetan (Script)	1277
616453	ཆར་པ།	rain		YN-RGLD	2219	Tibetan (Script)	1279
616454	ཆར་པ་བཏང་བ།	rain	v	YN-RGLD	2219	Tibetan (Script)	1280
616455	འབྲུག་སྐད།	thunder		YN-RGLD	2219	Tibetan (Script)	1282
616456	གློག།	lightning		YN-RGLD	2219	Tibetan (Script)	1284
616457	འཇའ།	rainbow		YN-RGLD	2219	Tibetan (Script)	1286
616458	གངས།	snow		YN-RGLD	2219	Tibetan (Script)	1288
616459	འཁྱགས་པ།	ice		YN-RGLD	2219	Tibetan (Script)	1290
616460	འཁྱགས་པ་རྒྱབ་པ།	freeze	v	YN-RGLD	2219	Tibetan (Script)	1292
616461	ཞུར་པ།	melt	v	YN-RGLD	2219	Tibetan (Script)	1294
616462	ཉི་མ།	sun		YN-RGLD	2219	Tibetan (Script)	1296
616463	ཟླ་བ།	moon		YN-RGLD	2219	Tibetan (Script)	1298
616464	ཟླ་མཚན།	menses		YN-RGLD	2219	Tibetan (Script)	1299
616465	སྐར་མ།	star		YN-RGLD	2219	Tibetan (Script)	1301
616466	འོད།	light		YN-RGLD	2219	Tibetan (Script)	1303
616467	གྲིབ་ནག།	shadow		YN-RGLD	2219	Tibetan (Script)	1305
616468	ཐང་དཀར་པོ།	bright, light		YN-RGLD	2219	Tibetan (Script)	1307
616469	གསལ་པོ།	bright, clear		YN-RGLD	2219	Tibetan (Script)	1308
616470	ནག་གུང་།	dark		YN-RGLD	2219	Tibetan (Script)	1310
616471	ལྷག་པ།	wind		YN-RGLD	2219	Tibetan (Script)	1312
616472	རླུང་།	wind		YN-RGLD	2219	Tibetan (Script)	1313
616473	ལྷག་པ་རྒྱབ་པ།	blow	vi	YN-RGLD	2219	Tibetan (Script)	1315
616474	ཕུ་རྒྱབ་པ།	blow	vt	YN-RGLD	2219	Tibetan (Script)	1316
616475	ཁ་ཁུ་སིམ་པོ།	quiet		YN-RGLD	2219	Tibetan (Script)	1318
616476	ཚ་པོ།	hot		YN-RGLD	2219	Tibetan (Script)	1320
616477	གྲང་མོ།	cold		YN-RGLD	2219	Tibetan (Script)	1322
616478	སིལ་པོ།	cool		YN-RGLD	2219	Tibetan (Script)	1324
616479	དྲོ་པོ།	warm (of weather)		YN-RGLD	2219	Tibetan (Script)	1326
616480	རི།	mountain		YN-RGLD	2219	Tibetan (Script)	1328
616481	རོང་།	valley		YN-RGLD	2219	Tibetan (Script)	1330
616482	ཤིང་ནག།	forest		YN-RGLD	2219	Tibetan (Script)	1332
616483	ཐང་།	plain		YN-RGLD	2219	Tibetan (Script)	1334
616484	འདམ།	marsh		YN-RGLD	2219	Tibetan (Script)	1336
616485	མཚོ།	lake		YN-RGLD	2219	Tibetan (Script)	1338
616486	ཆུ་འཛིན།	pond		YN-RGLD	2219	Tibetan (Script)	1339
616487	ཆུ་མིག།	spring		YN-RGLD	2219	Tibetan (Script)	1341
616488	གཙང་པོ།	river		YN-RGLD	2219	Tibetan (Script)	1343
616489	རྒྱུག་ཆུ།	stream		YN-RGLD	2219	Tibetan (Script)	1344
616490	ཆུ།	water		YN-RGLD	2219	Tibetan (Script)	1346
616491	ལྦུ་བ།	bubble		YN-RGLD	2219	Tibetan (Script)	1348
616492	འདིམ་པ།	sink	v	YN-RGLD	2219	Tibetan (Script)	1350
616493	ལྡིང་པ།	float	v	YN-RGLD	2219	Tibetan (Script)	1352
616494	རྒྱུག་པ།	flow	v	YN-RGLD	2219	Tibetan (Script)	1354
616495	བབ་ཆུ།	waterfall		YN-RGLD	2219	Tibetan (Script)	1356
616496	ཆུ་ཁད།	shore		YN-RGLD	2219	Tibetan (Script)	1358
616497	ཆུ་རགས།	bank		YN-RGLD	2219	Tibetan (Script)	1359
616498	གཡང་ས།	cliff		YN-RGLD	2219	Tibetan (Script)	1361
616499	བྲག་རི་ཁང་པ།	rocky mountain		YN-RGLD	2219	Tibetan (Script)	1362
616500	རྦ་རླབས།	wave		YN-RGLD	2219	Tibetan (Script)	1364
616501	གླིང་ཕྲན།	island		YN-RGLD	2219	Tibetan (Script)	1366
616502	རྡོ།	stone		YN-RGLD	2219	Tibetan (Script)	1368
616503	བྲག།	rock		YN-RGLD	2219	Tibetan (Script)	1370
616504	བྱེ་མ།	sand		YN-RGLD	2219	Tibetan (Script)	1372
616505	ས།	earth		YN-RGLD	2219	Tibetan (Script)	1374
616506	ཛ།	red clay		YN-RGLD	2219	Tibetan (Script)	1375
616507	རྫབ།	mud		YN-RGLD	2219	Tibetan (Script)	1377
616508	རྫ།	clay		YN-RGLD	2219	Tibetan (Script)	1379
616509	ལྕགས།	iron		YN-RGLD	2219	Tibetan (Script)	1381
616510	གཡ།	stain		YN-RGLD	2219	Tibetan (Script)	1382
616511	གསེར།	gold		YN-RGLD	2219	Tibetan (Script)	1384
616512	དངུལ།	silver		YN-RGLD	2219	Tibetan (Script)	1386
616513	ཟངས།	copper		YN-RGLD	2219	Tibetan (Script)	1388
616514	ཞ་ནེ།	lead		YN-RGLD	2219	Tibetan (Script)	1390
616515	རག།	brass		YN-RGLD	2219	Tibetan (Script)	1391
616516	ཤུག་པ།	juniper		YN-RGLD	2219	Tibetan (Script)	1394
616517	ཐང་ཤིང་།	pine		YN-RGLD	2219	Tibetan (Script)	1395
616518	ཤིང་།	tree		YN-RGLD	2219	Tibetan (Script)	1396
616519	ཙ།	grass		YN-RGLD	2219	Tibetan (Script)	1398
616520	སྡོང་པོ།	trunk		YN-RGLD	2219	Tibetan (Script)	1400
616521	པགས་པ།	bark		YN-RGLD	2219	Tibetan (Script)	1402
616522	ཡུ་བ།	stem		YN-RGLD	2219	Tibetan (Script)	1404
616523	ཡལ་ག།	branch		YN-RGLD	2219	Tibetan (Script)	1406
616524	ལོ་མ།	leaf		YN-RGLD	2219	Tibetan (Script)	1408
616525	འདབ་མ།	leaf		YN-RGLD	2219	Tibetan (Script)	1409
616526	ཐག་ཁྱུས།	vine		YN-RGLD	2219	Tibetan (Script)	1411
616527	ཚེར་མ།	thorn		YN-RGLD	2219	Tibetan (Script)	1413
616528	མེ་ཏོག།	flower		YN-RGLD	2219	Tibetan (Script)	1415
616529	རྩ་བ།	root		YN-RGLD	2219	Tibetan (Script)	1417
616530	སྐྱེས་པ།	come out	v	YN-RGLD	2219	Tibetan (Script)	1419
616531	སྟག་པ།	bear fruit	v	YN-RGLD	2219	Tibetan (Script)	1421
616532	གཉིབ་པ།	wither	v	YN-RGLD	2219	Tibetan (Script)	1423
616533	སྨྱུག་མ།	bamboo		YN-RGLD	2219	Tibetan (Script)	1425
616534	སྦ།	cane		YN-RGLD	2219	Tibetan (Script)	1426
616535	སེ་ཤ།  སེར་ཤ།	mushroom		YN-RGLD	2219	Tibetan (Script)	1428
616536	སེམས་གཅན།	animal		YN-RGLD	2219	Tibetan (Script)	1431
616537	དུད་འགྲོ།	quadruped		YN-RGLD	2219	Tibetan (Script)	1433
616538	གཅན་ཟན།	beast		YN-RGLD	2219	Tibetan (Script)	1434
616539	ཁལ་མ།	pack animal		YN-RGLD	2219	Tibetan (Script)	1435
616540	ཕྱུག།	livestock		YN-RGLD	2219	Tibetan (Script)	1436
616541	བྱ།	bird		YN-RGLD	2219	Tibetan (Script)	1438
616542	ཉ།	fish		YN-RGLD	2219	Tibetan (Script)	1440
616543	འབུ།	worm		YN-RGLD	2219	Tibetan (Script)	1442
616544	ཁྱི།	dog		YN-RGLD	2219	Tibetan (Script)	1444
616545	ཞི་མི།	cat		YN-RGLD	2219	Tibetan (Script)	1446
616546	དབྱི།	lynx		YN-RGLD	2219	Tibetan (Script)	1447
616547	གུང་།	wildcat		YN-RGLD	2219	Tibetan (Script)	1448
616548	རྟ།	horse		YN-RGLD	2219	Tibetan (Script)	1450
616549	བོང་བུ།	donkey		YN-RGLD	2219	Tibetan (Script)	1451
616550	སྒ།	saddle		YN-RGLD	2219	Tibetan (Script)	1452
616551	དྲེལ།	mule		YN-RGLD	2219	Tibetan (Script)	1453
616552	གླང་གོག།	cattle		YN-RGLD	2219	Tibetan (Script)	1455
616553	བ་ཕྱུག།	cattle		YN-RGLD	2219	Tibetan (Script)	1456
616554	གཡག།	yak		YN-RGLD	2219	Tibetan (Script)	1457
616555	འབྲི།	female yak		YN-RGLD	2219	Tibetan (Script)	1458
616556	འབྲོང་།	wild yak		YN-RGLD	2219	Tibetan (Script)	1459
616557	མཛོ།	dzo (ox x female yak)		YN-RGLD	2219	Tibetan (Script)	1460
616558	ལུག།	sheep		YN-RGLD	2219	Tibetan (Script)	1462
616559	རྣ་བ།  གནའ་བ།	bharal, blue sheep		YN-RGLD	2219	Tibetan (Script)	1463
616560	གཉན།	argali sheep		YN-RGLD	2219	Tibetan (Script)	1464
616561	ར།	goat		YN-RGLD	2219	Tibetan (Script)	1466
616562	ཕག་པ།	pig		YN-RGLD	2219	Tibetan (Script)	1468
616563	བྱ་ཏི།	hen, cock		YN-RGLD	2219	Tibetan (Script)	1470
616564	སྟག།	tiger		YN-RGLD	2219	Tibetan (Script)	1472
